,Surprise_FACE,Area_size,Ceiling_height,Light_contrast,Light_levels,Light_temperature,Blocked_path,Empty_room,Hiding_place,Interior_arrangement,Triggers_present,Battery_present,Note_present,Event,Cutscene,Channel_id
624,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,LayItDownGaming
625,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,LayItDownGaming
626,1.0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,LayItDownGaming
627,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,LayItDownGaming
628,1.0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,LayItDownGaming
629,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,LayItDownGaming
630,1.0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,LayItDownGaming
631,1.0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,LayItDownGaming
632,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,LayItDownGaming
633,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,LayItDownGaming
634,1.0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,LayItDownGaming
635,1.0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,LayItDownGaming
636,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,1,0,LayItDownGaming
637,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,LayItDownGaming
638,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,LayItDownGaming
639,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,LayItDownGaming
640,-1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,-1,0,LayItDownGaming
641,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,LayItDownGaming
642,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,LayItDownGaming
643,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,LayItDownGaming
644,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,LayItDownGaming
645,-1.0,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,0,0,LayItDownGaming
646,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,LayItDownGaming
647,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,LayItDownGaming
648,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,-1,0,LayItDownGaming
649,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,0,0,LayItDownGaming
650,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,0,0,LayItDownGaming
651,-1.0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,LayItDownGaming
652,-1.0,1,0,1,0,0,0,0,0,1,-1,0,0,0,0,LayItDownGaming
653,-1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,LayItDownGaming
654,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,LayItDownGaming
655,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,LayItDownGaming
656,-1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,LayItDownGaming
657,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,LayItDownGaming
658,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,LayItDownGaming
659,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,LayItDownGaming
660,-1.0,1,1,0,0,0,0,-1,0,0,0,-1,1,1,0,LayItDownGaming
661,-1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,-1,0,LayItDownGaming
662,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,LayItDownGaming
663,-1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,LayItDownGaming
664,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,LayItDownGaming
665,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,LayItDownGaming
666,-1.0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,LayItDownGaming
667,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,LayItDownGaming
668,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,LayItDownGaming
669,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,LayItDownGaming
670,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,LayItDownGaming
671,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,LayItDownGaming
672,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,LayItDownGaming
673,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,LayItDownGaming
674,-1.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,LayItDownGaming
675,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,LayItDownGaming
676,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,LayItDownGaming
677,-1.0,0,0,1,1,0,1,0,0,0,-1,0,0,0,0,LayItDownGaming
678,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,LayItDownGaming
679,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,LayItDownGaming
680,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,LiteWeightGaming
681,1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,LiteWeightGaming
682,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,LiteWeightGaming
683,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,LiteWeightGaming
684,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,LiteWeightGaming
685,1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,-1,0,LiteWeightGaming
686,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,LiteWeightGaming
687,1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,LiteWeightGaming
688,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,LiteWeightGaming
689,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,LiteWeightGaming
690,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,LiteWeightGaming
691,1.0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,LiteWeightGaming
692,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,LiteWeightGaming
693,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,LiteWeightGaming
694,1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,LiteWeightGaming
695,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,1,0,LiteWeightGaming
696,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,LiteWeightGaming
697,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,LiteWeightGaming
698,1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,LiteWeightGaming
699,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,LiteWeightGaming
700,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,LiteWeightGaming
701,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,LiteWeightGaming
702,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,LiteWeightGaming
703,1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,LiteWeightGaming
704,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,LiteWeightGaming
705,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,LiteWeightGaming
706,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,LiteWeightGaming
707,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,1,0,LiteWeightGaming
708,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,LiteWeightGaming
709,1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,LiteWeightGaming
710,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,LiteWeightGaming
711,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,LiteWeightGaming
712,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,LiteWeightGaming
713,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,LiteWeightGaming
714,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,1,0,LiteWeightGaming
715,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,1,0,LiteWeightGaming
716,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,LiteWeightGaming
717,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,LiteWeightGaming
718,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,LiteWeightGaming
719,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,LiteWeightGaming
720,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,LiteWeightGaming
721,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,LiteWeightGaming
722,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,LiteWeightGaming
723,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,LiteWeightGaming
724,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,LiteWeightGaming
725,-1.0,-1,0,1,0,0,1,0,0,0,0,0,0,-1,0,LiteWeightGaming
726,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,LiteWeightGaming
727,-1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,LiteWeightGaming
728,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,LiteWeightGaming
729,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,LiteWeightGaming
730,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,LiteWeightGaming
731,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,0,0,LiteWeightGaming
732,-1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,-1,0,LiteWeightGaming
733,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,LiteWeightGaming
734,-1.0,-1,0,-1,-1,0,0,-1,0,0,-1,1,0,-1,0,LiteWeightGaming
735,-1.0,1,0,1,1,0,0,1,0,0,1,-1,0,0,0,LiteWeightGaming
736,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,0,0,LiteWeightGaming
737,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,-1,0,LiteWeightGaming
738,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,LiteWeightGaming
739,-1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,LiteWeightGaming
740,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,LiteWeightGaming
741,-1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,LiteWeightGaming
742,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,LiteWeightGaming
743,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,LiteWeightGaming
744,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,LiteWeightGaming
745,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,-1,0,LiteWeightGaming
746,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,LiteWeightGaming
747,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,LiteWeightGaming
748,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,LiteWeightGaming
749,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,LiteWeightGaming
750,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,LiteWeightGaming
751,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,LiteWeightGaming
752,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,LiteWeightGaming
753,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,LiteWeightGaming
754,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,-1,0,LiteWeightGaming
755,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,0,LiteWeightGaming
756,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,LiteWeightGaming
757,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,LiteWeightGaming
758,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,LiteWeightGaming
759,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,LiteWeightGaming
760,-1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,-1,0,LiteWeightGaming
761,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,LiteWeightGaming
762,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,Markiplier
763,1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,Markiplier
764,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Markiplier
765,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Markiplier
766,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0,Markiplier
767,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Markiplier
768,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,Markiplier
769,1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,1,0,Markiplier
770,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Markiplier
771,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,Markiplier
772,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,Markiplier
773,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,1,0,Markiplier
774,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Markiplier
775,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Markiplier
776,1.0,-1,0,-1,-1,0,0,-1,0,0,-1,1,0,0,0,Markiplier
777,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,Markiplier
778,1.0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Markiplier
779,1.0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,Markiplier
780,1.0,0,0,1,1,0,0,0,-1,0,0,0,1,1,0,Markiplier
781,1.0,0,0,0,0,0,-1,0,0,0,1,-1,0,1,0,Markiplier
782,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,Markiplier
783,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,Markiplier
784,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Markiplier
785,1.0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,Markiplier
786,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Markiplier
787,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Markiplier
788,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Markiplier
789,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,Markiplier
790,1.0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,Markiplier
791,1.0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,Markiplier
792,1.0,0,0,0,0,0,-1,0,0,0,1,-1,0,1,0,Markiplier
793,1.0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,Markiplier
794,1.0,0,0,0,0,0,-1,0,0,0,1,-1,0,1,0,Markiplier
795,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Markiplier
796,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Markiplier
797,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Markiplier
798,1.0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,Markiplier
799,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Markiplier
800,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,Markiplier
801,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Markiplier
802,1.0,-1,0,-1,-1,0,0,-1,0,0,-1,1,0,0,0,Markiplier
803,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Markiplier
804,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,Markiplier
805,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Markiplier
806,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Markiplier
807,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,Markiplier
808,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,Markiplier
809,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Markiplier
810,-1.0,-1,0,1,0,0,1,0,0,0,0,0,0,-1,0,Markiplier
811,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,Markiplier
812,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Markiplier
813,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,Markiplier
814,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,Markiplier
815,-1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,Markiplier
816,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,Markiplier
817,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Markiplier
818,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,Markiplier
819,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Markiplier
820,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Markiplier
821,-1.0,1,0,1,1,0,0,1,0,0,1,-1,0,0,0,Markiplier
822,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Markiplier
823,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Markiplier
824,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Markiplier
825,-1.0,1,0,-1,-1,0,1,0,0,0,0,1,-1,-1,0,Markiplier
826,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,Markiplier
827,-1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,Markiplier
828,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,Markiplier
829,-1.0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,Markiplier
830,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,Markiplier
831,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,Markiplier
832,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Markiplier
833,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Markiplier
834,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Markiplier
835,-1.0,-1,0,1,1,0,-1,0,0,0,0,-1,1,0,0,Markiplier
836,-1.0,1,0,-1,-1,0,1,0,0,0,0,1,-1,0,0,Markiplier
837,-1.0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,0,Markiplier
838,-1.0,-1,0,1,1,0,-1,0,0,0,0,-1,1,0,0,Markiplier
839,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Markiplier
840,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Markiplier
841,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Markiplier
842,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Markiplier
843,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Markiplier
844,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,Markiplier
845,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Markiplier
846,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Markiplier
847,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,Markiplier
848,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,Markiplier
849,-1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Markiplier
850,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Markiplier
851,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Markiplier
852,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Marz
853,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Marz
854,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0,Marz
855,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Marz
856,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,Marz
857,1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,1,0,Marz
858,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,1,0,Marz
859,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,Marz
860,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Marz
861,1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Marz
862,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Marz
863,1.0,-1,0,1,-1,1,0,-1,0,-1,1,-1,0,0,0,Marz
864,1.0,1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,Marz
865,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Marz
866,1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,1,0,Marz
867,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,Marz
868,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,Marz
869,1.0,0,0,1,1,0,0,0,-1,0,0,0,1,1,0,Marz
870,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,Marz
871,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Marz
872,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
873,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
874,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
875,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
876,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
877,1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Marz
878,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Marz
879,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,Marz
880,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Marz
881,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marz
882,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Marz
883,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
884,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,-1,0,Marz
885,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Marz
886,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,1,0,Marz
887,1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Marz
888,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Marz
889,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Marz
890,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Marz
891,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Marz
892,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,1,0,Marz
893,1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Marz
894,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Marz
895,1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Marz
896,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Marz
897,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Marz
898,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Marz
899,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Marz
900,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,Marz
901,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Marz
902,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Marz
903,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
904,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
905,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Marz
906,-1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,Marz
907,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,Marz
908,-1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Marz
909,-1.0,-1,0,1,0,0,1,0,0,0,0,0,0,-1,0,Marz
910,-1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Marz
911,-1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,Marz
912,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,Marz
913,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Marz
914,-1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,Marz
915,-1.0,1,0,1,-1,0,1,-1,0,0,0,-1,0,-1,0,Marz
916,-1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,-1,0,Marz
917,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Marz
918,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Marz
919,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Marz
920,-1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Marz
921,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Marz
922,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,Marz
923,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,-1,0,Marz
924,-1.0,1,0,0,0,-1,1,0,0,0,0,0,-1,0,0,Marz
925,-1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,0,0,Marz
926,-1.0,-1,0,0,1,0,-1,1,0,1,-1,0,0,0,0,Marz
927,-1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Marz
928,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Marz
929,-1.0,0,0,1,0,0,0,-1,0,0,0,0,1,-1,0,Marz
930,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Marz
931,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Marz
932,-1.0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,Marz
933,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Marz
934,-1.0,1,0,-1,-1,0,1,0,0,0,0,1,-1,0,0,Marz
935,-1.0,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,Marz
936,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,Marz
937,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Marz
938,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Marz
939,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Marz
940,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,Marz
